sent?,avoid?,user_id,date,count,username,country,influence1,influence2,influence3,none_DS dev,alt_name,date,chronology,count,x,y,country2,countrycount,grandchildren
x,,6149313,2016-03-18 21:00:13,2,Pata-Mon,CN,,,,none,,2016,1378,0,,,,,
x,,3656068,2016-03-20 0:21:10,0,ohad1881,IL,lahphnya,CiiyusMiapah,,,,2016,1379,0,,,,,
x,,7380793,2016-03-20 13:40:41,0,Welpe,RU,RLC,Shadren,Nokris,,,2016,1380,0,,,,,
x,,3376777,2016-03-21 16:40:23,9,Kalibe,PL,Delis,Mirash,Kibbleru,,,2016,1381,0,27732,1211,10,18,
x,,814328,2016-03-24 17:00:37,1,-Famous-,DE,galvenize,RLC,Krimek,,,2016,1382,0,27732,471,,,
x,,3414541,2016-03-28 2:00:10,0,Vell,DE,RLC,Hollow Wings,,,,2016,1383,0,,,,,
x,,3805795,,0,Slick,NO,,,,,,2016,1384,0,,,,,
x,std,4598966,,0,Intelli,US,,,,,,2016,1385,0,,,,,
x,,3996979,2016-04-07 22:40:34,0,- Milhofo -,PT,Guy,CiiyusMiapah,pishifat,,,2016,1386,0,,,,,
x,,5504231,2016-04-10 13:20:40,0,Shmiklak,UZ,Slayed,Monstrata,handsome,,,2016,1387,0,,,,,
x,,3638005,2016-04-13 3:00:04,0,Riven,GR,Laurier,Guy,Skystar,,,2016,1388,0,,,,,
x,,2498731,2016-04-16 17:20:46,0,chucentry,AR,Laurier,Meg,cRyo[iceeicee],,,2016,1389,0,,,,,
x,,2193723,2016-04-21 21:00:26,0,Moa,KR,guineaQ,Taeyang,Doyak,,,2016,1390,0,,,,,
x,hard+,5816501,2016-04-25 8:00:17,0,Hpocks,US,,,,none,,2016,1391,0,,,,,
x,std,3793769,2016-05-02 0:20:09,0,Prophecy,HK,Regraz,IamKwaN,Chaoslitz,,,2016,1392,0,,,,,
x,,6485263,2016-05-03 17:20:26,0,Electoz,TH,Rakuen,09kami,,,,2016,1393,0,,,,,
x,hard+,3959601,,0,Bathory Witch,PL,Andrea,Gero,Gonzvlo,,,2016,1394,0,,,,,
x,,625988,2016-05-11 4:40:25,0,Yuria,KR,Lami,Momoka,Len,,,2016,1395,0,,,,,
x,std,3620963,,0,liaoxingyao,CN,,,,,,2016,1396,0,,,,,
x,,2116792,2016-05-19 6:00:39,1,FreeSongs,CA,Hollow Wings,tsuka,fanzhen0019,,,2016,1397,0,,,,,
x,,3807986,2016-05-21 7:00:10,0,Shurelia,ID,Saten,Mir,Narcissu,,,2016,1398,0,,,,,
x,hard+,4956938,2016-05-22 10:20:31,1,AmigoDoChroome,BR,,,,,,2016,1399,0,,,,,
x,,5318910,2016-05-23 3:00:36,1,sahuang,AU,Shadren,Kencho,,,,2016,1400,0,,,,,
x,,2506267,2016-05-24 0:20:26,2,SnowNiNo_,TW,Monstrata,Sotarks,Nathan,,,2016,1401,0,,,,,
x,,849555,,0,Dino99,TW,,,,,,2016,1402,0,,,,,
x,,1715876,2016-05-25 11:20:18,0,Zexous,US,RLC,val0108,Okoratu,,,2016,1403,0,,,,,
x,,2217628,2016-06-08 19:20:49,0,xChorse,LT,CiiyusMiapah,Bearizm,FreeSongs,,,2016,1404,0,,,,,
x,,6204933,,0,Janpai,PH,,,,,,2016,1405,0,,,,,
x,,2339768,2016-06-13 6:40:12,5,Kroytz,US,,,,none,,2016,1406,0,28512,931,,,
x,,5062061,2016-06-13 21:40:14,8,Left,KR,Sonnyc,handsome,,,,2016,1407,0,28512,1131,,,
x,,3772301,2016-06-14 0:00:13,0,Haruto,ID,Ichigaki,Julie,Monstrata,,,2016,1408,0,,,,,
x,,6753180,2016-06-15 11:40:35,0,Underforest,MX,Doormat,Monstrata,Gero,,,2016,1409,0,,,,,
x,,2652543,2016-06-20 15:20:33,2,Frostings,CA,Nyquill,RLC,EvilElvis,,,2016,1410,0,,,,,
x,,6333728,2016-06-21 19:40:24,0,Binguo,CN,Narcissu,fanzhen0019,,,,2016,1411,0,,,,,
x,,5572371,2016-06-22 13:01:48,1,Exa,GR,,,,,,2016,1412,0,,,,,
x,,7379339,,0,WISPG_G,RU,,,,,,2016,1413,0,,,,,
x,,4858573,2016-06-28 4:20:41,1,Syph,NL,Xexxar,Settia,Left,,,2016,1414,0,,,,,
x,,4729546,2016-07-01 22:40:15,2,vick,AR,,,,,,2016,1415,0,,,,,
x,hard,4534639,2016-07-02 6:20:06,0,Weegle,US,,,,none,,2016,1416,0,,,,,
x,,4442006,,0,HappyRocket88,CO,,,,,,2016,1417,0,,,,,
x,,2737871,2016-07-07 7:00:09,0,Momizi,CN,Skystar,Hollow Wings,09kami,,,2016,1419,0,,,,,
x,,2601947,2016-07-12 16:00:20,0,MokouSmoke,US,cRyo[iceeicee],Laurier,Jounzan,,,2016,1420,0,,,,,
x,,2286528,2016-07-13 9:00:52,1,- G I D Z -,HK,Skystar,Rizia,Nathan,,,2016,1421,0,,,,,
x,,4287454,2016-07-13 10:00:12,0,DavidEd,SE,Kite,Damnae,galvenize,,,2016,1422,0,,,,,
x,,1652478,2016-07-13 19:20:32,0,-Kanzaki,DE,Lan Wings,Natteke,Broccoly,,,2016,1423,0,,,,,
x,hard,5164289,,0,Inversal,TH,Monstrata,Skystar,Backstep,,,2016,1424,0,,,,,
x,,2139130,2016-07-16 19:20:25,0,[Kamiya],KR,Monstrata,ProfessionalBox,sahuang,,,2016,1425,0,,,,,
x,,1244312,2016-07-17 0:20:08,0,Gust,CN,DaRRi,Alace,Hinacle,,Ultimate Madoka,2016,1426,0,,,,,
x,,5156153,2016-07-17 13:00:53,1,DeRandom Otaku,PK,Monstrata,ProfessionalBox,Skystar,,,2016,1427,0,,,1,1,
x,,3131236,2016-07-19 0:20:15,0,kanor,CN,Kencho,Hollow Wings,,,,2016,1428,0,,,,,
x,,4754771,2016-07-19 14:00:49,12,-Laura-,PH,Guy,Rizia,Skystar,,Akitoshi,2016,1429,0,,,,,0
x,,2127359,2016-07-22 3:40:59,3,Akali,PL,rrtyui,Aqo,RLC,,,2016,1430,0,28772,751,,,
x,,2559349,,0,Exile-,PL,,,,,,2016,1431,0,,,,,
x,,4607719,2016-08-02 16:40:14,1,-M4x,DE,Irreversible,HanzeR,,,,2016,1432,0,,,,,
x,,2490770,,0,Cellina,KR,,,,,,2016,1433,0,,,,,
x,,3099689,2016-08-03 17:00:24,0,Xilver,IL,Hollow Wings,NatsumeRin,Skystar,,,2016,1434,0,,,,,
x,,747356,2016-08-05 2:20:02,1,K i A i,KR,,,,,,2016,1435,0,,,,,
x,,7452237,2016-08-09 13:20:16,0,Pentori,AU,RLC,toybot,Kibbleru,,,2016,1436,0,,,,,
x,,4299356,2016-08-09 18:40:07,0,_MiaoFUuU_,CN,Skystar,,,,,2016,1437,0,,,,,
x,hard,6100837,2016-08-10 6:20:06,0,Imakuri,FR,Pereira006,Nozhomi,Irreversible,,,2016,1438,0,,,,,
x,,8033748,,0,Moester,TW,,,,,,2016,1439,0,,,,,
x,,4835997,2016-08-14 0:00:24,1,CookieBite,HK,ice08311,Gero,Natsu,,,2016,1440,0,,,,,
x,,3653035,2016-08-14 22:00:10,0,Jonawaga,US,Andrea,ztrot,,,,2016,1441,0,,,,,
x,,2345298,2016-08-14 22:40:10,0,Hanazawa Kana,CN,Asahina Momoko,Rumia-,Left,,,2016,1442,0,,,,,
x,dead,879224,2016-08-16 0:20:17,0,Artavia,KR,Jounzan,Frobe,RLC,,,2016,1443,0,,,,,
x,,3737694,2016-08-18 6:00:20,0,diraimur,TR,Arphimigon,Lan Wings,Skystar,,,2016,1444,0,,,,,
x,,4369739,2016-08-24 1:01:21,0,Yunomi,CA,RLC,Skystar,Lasse,,,2016,1445,0,,,,,
x,,5379679,2016-08-27 21:00:17,0,ProEzreal,KR,those,pishifat,,,,2016,1446,0,,,,,
x,,2813864,2016-08-29 1:20:20,0,Girl,CA,VINXIS,RLC,Sing,,,2016,1447,0,,,,,
x,,7989641,2016-09-01 12:20:20,0,Fanteer,RU,CiiyusMiapah,handsome,pishifat,,,2016,1448,0,,,,,
x,,1886524,2016-09-05 17:20:09,0,Cerulean Veyron,AE,,,,,,2016,1449,0,,,,,
x,,4668230,2016-09-07 1:20:33,0,Hazu-,CL,Kencho,Linada,Karia,,,2016,1450,0,,,,,
x,,5334250,2016-09-07 17:20:13,0,6th,FR,fanzhen0019,Irreversible,Avena,,,2016,1451,0,,,,,
x,,2528415,2016-09-08 18:00:42,0,Exote,BG,handsome,RLC,Avena,,,2016,1452,0,,,,,
x,,3789276,2016-09-08 21:27:07,0,Hakura,NL,Mir,Damnjelly,LowComboFC,,HighTec,2016,1453,0,,,,,
x,,4276114,2016-09-09 21:41:50,1,Kisses,GB,Rizia,Silky,DreaM117er,,,2016,1454,0,,,,,
x,,6486831,2016-09-10 2:20:18,2,Yamicchi,VN,Regou,ProfessionalBox,handsome,,,2016,1455,0,,,,,
x,,1360311,2016-09-11 18:40:23,0,Kasuga,ID,Niva,No_Gu,Natteke,,,2016,1456,0,,,,,
x,,2427693,2016-09-11 22:20:11,1,[ -Scarlet- ],MY,Skystar,fanzhen0019,handsome,,,2016,1457,0,,,,,
x,,3718151,2016-09-15 20:00:18,0,RVMathew,HK,MoonFragrance,Andrea,DJPop,,,2016,1458,0,,,,,
x,,1380419,2016-09-15 20:20:52,0,Leaf,KR,Settia,jieusieu,Kagetsu,,,2016,1459,0,,,,,
x,,4759935,2016-09-16 0:00:10,0,TheMefisto,RU,Bakari,FCL,,,,2016,1460,0,,,,,
x,,5239047,2016-09-25 23:20:22,1,Linada,FR,Guy,Taeyang,,,,2016,1461,0,,,,,
x,hard,6293158,2016-09-27 3:41:18,0,FailureAtOsu,US,pishifat,Monstrata,,,,2016,1462,0,,,,,
x,,1945351,2016-09-28 8:20:47,0,Reol,KR,Muya,AngelHoney,NatsumeRin,,,2016,1463,0,,,,,
x,,3919785,2016-09-30 0:40:10,0,iYiyo,CL,Bearizm,Monstrata,Natsu,,,2016,1464,0,,,,,
x,hard,5087744,2016-10-02 1:40:39,0,Mapper,SE,Mazzerin,Mismagius,pishifat,,,2016,1465,0,,,,,
x,,8144098,2016-10-03 5:40:10,0,Lilyanna,TN,ezek,Monstrata,Euny,,,2016,1466,0,,,,,
x,,337485,2016-10-06 15:20:26,0,rs_fadeaway,CN,tsuka,kiddly,CSY the corrupt,,,2016,1467,0,,,,,
x,,7371161,2016-10-08 15:40:28,1,N0thingSpecial,GB,Nathan,Monstrata,HanzeR,,,2016,1468,0,,,,,
x,,3806893,2016-10-12 18:20:23,0,domSaur,PH,,,,none,,2016,1469,0,,,,,
x,,8157492,2016-10-13 17:20:13,0,Hobbes2,US,appleeaterx,pkhg,Monstrata,,,2016,1470,0,,,,,
x,,1888064,2016-10-15 19:20:35,0,Line-,KR,,,,,,2016,1471,0,,,,,
x,,1799925,2016-10-16 19:40:15,0,Lazer,NL,Jounzan,fanzhen0019,sjoy,,,2016,1472,0,,,,,
x,,3457553,2016-10-18 19:00:16,0,-NanoRIPE-,ID,-Laura-,Sotarks,Monstrata,,,2016,1473,0,,,,,
x,,5174427,2016-10-27 1:40:15,0,DakiniBrave,AU,Starset,Taeyang,Monstrata,,,2016,1474,0,,,,,
x,,3728904,2016-10-27 22:41:05,1,Cryptic,US,,,,,,2016,1475,0,,,,,
x,,4541873,2016-10-28 22:20:32,0,Yukiyo,DE,Monstrata,,,,,2016,1476,0,,,,,
x,,2959560,2016-10-31 1:20:06,0,Asaiga,VN,Rizia,Jounzan,sionKotori,,,2016,1477,0,,,,,
x,hard,4230454,2016-11-01 15:41:03,0,Revialink,RU,-Laura-,Kencho,Kalibe,,,2016,1478,0,,,,,
x,,3198109,2016-11-01 20:20:09,0,Ultima Fox,US,,,,,,2016,1479,0,,,,,
x,,1603809,2016-11-02 2:00:26,0,CircleChu,UA,Louis Cyphre,Myxomatosis,pishifat,,,2016,1480,0,,,,,
x,,2053450,2016-11-06 0:40:16,0,23konG,CN,Skystar,Hollow Wings,fanzhen0019,,,2016,1481,0,,,,,
x,,2172778,2016-11-07 1:02:57,0,Cosmolade,CL,Gero,Natsu,Mir,,,2016,1482,0,,,,,
x,,5999631,2016-11-16 3:20:20,1,Venix,PL,Taeyang,Lasse,Monstrata,,,2016,1483,0,,,,,
x,,6480305,2016-11-17 22:40:12,0,MashaSG,RU,Monstrata,Kroytz,Sotarks,,,2016,1484,0,,,,,
x,,4086497,2016-11-18 13:41:00,0,Hey lululu,TW,Skystar,RLC,pishifat,,,2016,1485,0,,,,,
x,hard,6163744,2016-11-19 13:00:21,0,Togetic,US,Asphyxia,galvenize,pishifat,,,2016,1486,0,,,,,
x,,1474421,2016-11-21 15:00:15,0,Kayne,IT,cRyo[iceeicee],La Cataline,happy30,,,2016,1487,0,,,,,
x,,2225327,2016-11-22 13:20:10,0,Kaitjuh,NL,Mosntrata,Kencho,CrystilonZ,,,2016,1488,0,,,,,
x,,2313166,2016-11-23 5:01:00,0,Kalindraz,BR,Cygnus,HanzeR,handsome,,,2016,1489,0,,,,,
x,,6341262,2016-11-23 13:40:25,0,Logic Agent,US,Rizia,appleeaterx,Kagetsu,,,2016,1490,0,,,,,
x,,1614839,2016-11-25 0:00:17,0,thzz,JP,Melophobia,cRyo[iceeicee],Rizia,,,2016,1491,0,,,,,
x,,5115995,2016-11-25 7:40:29,1,A r M i N,DE,Monstrata,Sotarks,ztrot,,,2016,1492,0,29812,451,,,
x,,7149815,2016-11-25 11:21:15,1,Plaudible,US,Bearizm,Cryptic,ProfessionalBox,,,2016,1493,0,,,,,
x,,6258586,2016-11-27 0:00:27,1,RyoKazuka,MY,Kyshiro,-kevincela-,Damnae,,,2016,1494,0,,,,,
x,,5579871,2016-11-28 20:40:20,0,Agatsu,CA,Kalibe,Nevo,schoolboy,,,2016,1495,0,,,,,
x,,3549913,2016-12-03 17:40:27,0,snowsign7,JP,iyasine,Jounzan,cRyo[iceeicee],,,2016,1496,0,,,,,
x,,3533958,2016-12-04 17:01:22,0,fieryrage,US,pishifat,Mismagius,Kuron-kun,,,2016,1497,0,,,,,
x,,1468261,2016-12-04 18:00:30,0,Eir,JP,Nanashima Asami,-Laura-,Silky,,,2016,1498,0,,,,,
x,,6336713,2016-12-08 11:00:47,0,My Angel RangE,KR,Left,toybot,Len,,,2016,1499,0,,,,,
x,,5580983,2016-12-09 9:00:14,0,FoxyGrandpa,US,ProfessionalBox,Monstrata,Battle,,,2016,1500,0,,,,,
x,,2596942,2016-12-12 4:41:24,1,Kaifin,CA,fanzhen0019,yf_bmp,VINXIS,,,2016,1501,0,30072,471,,,
x,std,6410432,,0,Weber,AU,,,,,,2016,1502,0,,,,,
x,,3795679,2016-12-25 12:40:22,2,Sing,CA,pishifat,handsome,rrtyui,,,2016,1503,0,,,,,
x,,4732455,2016-12-28 9:00:29,0,Nuolong,US,Natsu,Pho,CiiyusMiapah,,,2016,1504,0,,,,,
x,,2166762,2017-01-01 0:20:39,1,Silverboxer,US,Zapy,Aqo,Shiro,,,2017,1505,0,,,,,
x,std,2931883,2017-01-05 18:01:29,0,Ascendance,US,captin1,Giralda,Slayed,,,2017,1506,0,,,,,
x,,2589298,2017-01-06 2:00:25,0,deadpon3,PL,grumd,Mismagius,,,,2017,1507,0,,,,,
x,hard,6181859,2017-01-11 10:00:20,0,100bit,RU,appleeaterx,Bakari,DTM9 Nowa,,,2017,1508,0,,,,,
x,,1541323,2017-01-13 4:20:16,0,Noffy,US,Lanttu,Krisom,NatsumeRin,,,2017,1509,0,,,,,
x,,5428909,2017-01-15 11:20:40,1,DTM9 Nowa,FI,HanzeR,Kaifin,val0108,,,2017,1510,0,,,,,
x,,4378277,2017-01-27 11:40:21,0,Log Off Now,GB,Starset,Bearizm,Kibbleru,,,2017,1511,0,,,,,
x,hard,1721120,2017-01-27 13:00:25,1,Renumi,PR,-kevincela-,iyasine,RLC,,,2017,1512,0,30332,411,1,1,
x,,5171995,2017-01-27 16:40:09,0,Ora,US,-kevincela-,handsome,Naitoshi,,,2017,1513,0,,,,,
x,,4044376,2017-01-29 7:00:25,0,Toyosaki Aki,JP,Fycho,Skystar,,,,2017,1514,0,,,,,
x,,5262493,,0,Worminators,FR,,,,,,2017,1515,0,,,,,
x,,6066359,2017-01-30 12:40:45,0,_Yiiiii,CN,Jounzan,09kami,,,,2017,1516,0,,,,,
x,hard,4119110,2017-01-31 7:40:09,1,SyraxAxoJaxco,ID,,,,,,2017,1517,0,,,,,
x,std,1881639,2017-02-01 8:00:17,0,Chromoxx,JP,Monstrata,Lasse,Natsu,,,2017,1518,0,,,,,
x,,4789626,,0,SeaRasp,US,,,,,,2017,1519,0,,,,,
x,,4403937,2017-02-07 22:20:34,1,Irohas,FR,Karia,appleeaterx,Milan-,,,2017,1520,0,,,,,
x,hard,6794612,2017-02-09 23:00:16,1,Firetruck,SE,wasin,LeaK,Natsu,,,2017,1521,0,,,,,
x,,6151332,2017-02-14 21:01:08,2,squirrelpascals,US,Mismagius,Sharkie,Irreversible,,,2017,1522,0,,,,,
x,,3475189,2017-02-14 21:01:08,2,BarkingMadDog,NO,Guy,caren_sk,ProfessionalBox,,,2017,1523,0,30592,591,4,4,
x,,1101704,2017-02-14 21:01:08,0,Wishkey,BE,Modem,Moway,Lortus,,,2017,1524,0,,,,,
x,,2261651,2017-02-16 0:20:24,0,William K,ID,Monstrata,handsome,Kibbleru,,,2017,1525,0,,,,,
x,,4349223,2017-02-21 12:20:20,1,Sharkie,US,pishifat,pkk,Monstrata,,,2017,1526,0,30592,411,,,
x,,5297826,2017-02-23 20:40:20,0,Astarte,VN,HootOwlStar,[ Drop ],,,,2017,1527,0,,,,,
x,,1587976,2017-02-25 6:20:23,0,Kenterz,FR,Foreverends,val0108,Skystar,,,2017,1528,0,,,,,
x,,2850983,2017-02-27 2:00:34,0,Pachiru,FR,Gero,Monstrata,Left,,,2017,1529,0,,,,,
x,hard,5431196,2017-02-27 3:40:33,1,Nokashi,GR,Monstrata,appleeaterx,Exa,,,2017,1530,0,,,,,
x,,4438154,2017-03-02 14:40:05,0,Ellyu,CN,CiiyusMiapah,Mismagius,RLC,,handsome muscle,2017,1531,0,,,,,
x,,4826159,2017-03-05 7:40:18,0,Chalwa,PL,ezek,squirrelpascals,Venix,,,2017,1532,0,,,,,
x,,5407943,2017-03-11 23:21:47,0,vanucik,RU,NeilPerry,Shadren,,,,2017,1533,0,,,,,
x,,5364763,2017-03-13 18:00:06,1,Nao Tomori,US,Monstrata,handsome,Nathan,,Naotoshi,2017,1534,0,,,,,
x,,3172714,2017-03-13 20:20:08,0,Ambient,AU,jonathanlfj,moph,Shiirn,,,2017,1535,0,,,,,
x,,7905848,2017-03-17 1:00:54,0,Asuka_-,JP,Momochikun,Zweib,Mythol,,,2017,1536,0,,,,,
x,,2433720,2017-03-22 21:20:51,0,Firis Mistlud,HK,rrtyui,Left,Moecho,,KuranteMelodii,2017,1537,0,,,,,
x,hard,5851253,2017-03-27 19:00:19,0,Lyawi,DE,Mao,Feerum,Myxomatosis,,,2017,1538,0,,,,,
x,,2100434,,0,Santtu,FI,,,,,,2017,1539,0,,,,,
x,,2445897,2017-04-01 19:15:27,4,Settia,JP,Skystar,BarkingMadDog,Taeyang,,,2017,1540,0,31112,851,,,
x,hard,2282098,,0,Ovoui,FR,Kin,Saten,Andrea,,,2017,1541,0,,,,,
x,,4830261,2017-04-02 2:02:39,0,Seni,HR,Doormat,Saut,Xexxar,,,2017,1542,0,,,,,
x,,423548,2017-04-03 0:01:38,0,Yasaija 714,JP,Guy,LKs,Nathan,,,2017,1543,0,,,,,
x,,8722791,2017-04-13 13:20:06,2,schoolboy,EE,appleeaterx,,,,Komore,2017,1544,0,,,2,2,
x,,4330511,2017-04-14 6:40:27,4,dsco,US,,,,none,,2017,1545,0,31112,831,,,
x,,8688812,2017-04-14 22:40:13,5,Mir,DE,,,,none,,2017,1546,0,31112,931,,,
x,,5337374,2017-04-20 1:40:27,2,Kyuukai,FR,Karen,Nathan,Monstrata,,,2017,1547,0,,,,,
x,,2841009,2017-04-20 20:40:17,4,Mirash,RU,Delis,Jounzan,Rue,,,2017,1548,0,31112,791,,,
x,,4116573,2017-04-23 12:00:06,2,bor,US,Chloe,Kiiwa,Hollow Wings,,,2017,1549,0,31112,551,,,
x,,2045914,2017-04-26 0:20:14,2,Starfy,HK,,,,,,2017,1550,0,,,,,
x,,2320429,2017-05-04 2:40:20,0,Hysteria,SE,meikyuu,Hollow Wings,GoldenWolf,,,2017,1551,0,,,,,
x,hard,3806179,2017-05-13 11:00:24,0,-Space-,GB,pishifat,Shiirn,-Faded-,,,2017,1552,0,,,,,
x,,5297447,2017-05-23 0:20:56,0,Sulfur,UA,Kloyd,kiddly,VINXIS,,Su1fu7,2017,1553,0,,,,,
x,,408088,2017-05-22 1:20:42,2,Silleth,UY,NatsumeRin,Saten,RLC,,,2017,1554,0,,,,,
x,,4811275,2017-05-23 22:00:14,0,Hikaru Rose,NL,rrtyui,pishifat,Avena,,,2017,1555,0,,,,,
x,,7024544,2017-05-26 20:22:07,0,MrKosiej,PL,Mazzerin,Maakkeli,pkk,,,2017,1556,0,,,,,
x,,7322726,2017-05-26 20:22:07,1,LowComboFC,GR,pishifat,RLC,Regou,,,2017,1557,0,,,,,
x,,643394,2017-05-26 20:22:07,3,Snow Note,HK,Zapy,BarkingMadDog,Saten,,,2017,1558,0,,,,,
x,,2845588,2017-05-26 20:22:07,0,XVoIR,PL,Mismagius,Monstrata,Krfawy,,,2017,1559,0,,,,,
x,,275450,2017-05-29 0:20:10,1,Akareh,ES,,,,none,,2017,1560,0,,,,,
x,,2036217,,0,Sidetail,CA,,,,,,2017,1561,0,,,,,
x,,7968702,,0,Hikan,VN,,,,,,2017,1562,0,,,,,
x,,4574165,2017-06-01 8:40:06,1,hi-mei,UA,Akali,Shiirn,Mazzerin,,,2017,1563,0,,,,,
x,,7777875,2017-06-11 2:40:10,0,Ryuusei Aika,CN,Muya,tsuka,kiddly,,,2017,1564,0,,,,,
x,,2836455,2017-06-12 10:40:13,0,tokiko,RU,Reiji-RJ,Leader,jonathanlfj,,,2017,1565,0,,,,,
x,,4598899,2017-06-13 6:40:13,2,Halfslashed,US,Hollow Wings,Jounzan,bor,,,2017,1566,0,,,,,
x,,5099768,2017-06-14 23:57:49,1,Net0,BR,DJPop,happy30,NatsumeRin,,,2017,1567,0,,,,,
x,,5875419,2017-06-19 18:40:27,1,newton-,PH,Monstrata,RLC,Atalanta,,,2017,1568,0,31632,411,,,
x,,3767927,2017-06-20 6:40:41,0,Kyle73,CA,Yoshimaro,,,,,2017,1569,0,,,,,
x,,8554786,2017-06-22 21:40:45,1,Mentai,US,Left,moph,Laurier,,,2017,1571,0,,,,,
x,,4696296,2017-06-25 9:40:11,1,celerih,CA,jonathanlfj,Jounzan,-kevincela-,,,2017,1572,0,,,,,
x,,4682629,2017-06-30 14:00:43,0,Yahuri,US,Monstrata,Modem,,,,2017,1573,0,,,,,
x,,2018960,2017-07-01 4:40:13,0,Finshie,PH,Monstrata,Guy,dsco,,,2017,1574,0,,,,,
x,,1857063,2017-07-02 6:40:13,0,Shiranai,ID,IceBeam,Lesjuh,Niva,,,2017,1575,0,,,,,
x,,7262798,2017-07-14 16:00:25,2,LMT,VN,Pho,BOUYAAA,pishifat,,,2017,1576,0,,,,,
x,,4260033,2017-07-16 11:40:45,0,Zer0-,SE,Monstrata,Aiceo,Skystar,,,2017,1577,0,,,,,
x,,6029467,2017-07-17 4:01:41,1,gary00737,HK,DreaM117er,Monstrata,spboxer3,,,2017,1578,0,,,,,
x,,1974797,,0,RepL4y,JP,,,,,,2017,1579,0,,,,,
x,hard,3053670,2017-07-21 21:40:25,0,Reazen,PL,Hollow Wings,Monstrata,Krfawy,,,2017,1580,0,,,,,
x,hard/loved,6270995,2017-07-25 12:40:22,0,EijiKuinbii,RU,handsome,rrtyui,NeilPerry,,,2017,1581,0,,,,,
x,,2523533,2017-07-25 21:40:15,3,UndeadCapulet,US,Hollow Wings,kakifly,AIR,,,2017,1582,0,31892,731,,,
x,,5710809,2017-07-26 1:20:17,0,Sakurauchi Riko,DE,-Laura-,09kami,Natsu,,,2017,1583,0,,,,,
x,,1233255,2017-07-26 7:20:16,0,PandaHero,RU,Jounzan,Mirash,La Cataline,,,2017,1584,0,,,,,
x,hard,8469647,,0,Uber,US,,,,,,2017,1585,0,,,,,
x,,4334976,2017-07-27 1:40:16,0,Aeril,US,Monstrata,Naitoshi,UndeadCapulet,,,2017,1586,0,,,,,
x,,3700647,2017-08-01 1:01:31,0,Cheesecake,GB,Monstrata,RyoKazuka,pishifat,,,2017,1587,0,,,,,
x,,7319843,2017-08-01 2:21:08,0,_DT3,DE,Bara-,Skystar,Lasse,,,2017,1588,0,,,,,
x,,4102249,2017-08-02 6:00:21,0,Drummer,EE,Monstrata,pishifat,Lasse,,,2017,1589,0,,,,,
x,,6221637,2017-08-06 11:40:41,0,InternalLight,UA,Skystar,RLC,Jounzan,,,2017,1590,0,,,,,
x,hard,6563295,2017-08-07 3:41:16,0,Tae,GB,Bakari,Firetruck,Natsu,,,2017,1591,0,,,,,
x,,6885942,2017-08-09 13:20:22,0,h4d0uk3n1,RU,Hollow Wings,pishifat,,,,2017,1592,0,,,,,
x,,2072005,2017-08-12 15:40:26,0,timemon,TH,Laurier,vick,pishifat,,,2017,1593,0,,,,,
x,,6613136,2017-08-16 4:20:52,0,LeKhanhHoa,VN,LMT,Yamicchi,pishifat,,,2017,1594,0,,,,,
x,,2740518,2017-08-18 16:00:31,0,Fenza,SE,Mazzerin,Jenny,RLC,,,2017,1596,0,,,,,
x,,2743764,2017-08-18 20:21:44,0,0109-,VN,Fycho,Meg,Lasse,,,2017,1597,0,,,,,
x,,5728295,,0,Shiratoi,US,,,,,,2017,1598,0,,,,,
x,hard,1559983,2017-08-19 22:20:36,0,MrDorian,PL,Hollow Wings,,,,,2017,1599,0,,,,,
x,,3523418,2017-08-26 0:02:10,0,sdafsf,DE,bor,Kroytz,handsome,,,2017,1600,0,,,,,
x,,7228554,2017-08-27 0:40:44,0,Kirylln,VN,Lasse,Monstrata,LMT,,,2017,1601,0,,,,,
x,,3170678,2017-08-28 14:40:16,0,Suzuki_1112,HK,Skystar,Hollow Wings,Moecho,,,2017,1602,0,,,,,
x,,8202998,2017-08-29 23:40:47,0,Icebolt,US,pishifat,Monstrata,non-one,,,2017,1603,0,,,,,
x,,4675839,2017-08-30 6:20:44,0,Underdogs,MY,Saut,SnowNiNo_,xLolicore,,,2017,1604,0,,,,,
x,,3028729,2017-08-31 4:40:38,0,Ohwow,US,Monstrata,handsome,Nathan,,,2017,1605,0,,,,,
x,hard,6263426,2017-09-01 16:00:21,0,Amamiya Kanade,CN,Regraz,Sun Rainbow,tutuhaha,,,2017,1606,0,,,,,
x,,5016431,2017-09-02 5:21:00,0,walter85,IT,pishifat,RikiH_,,,,2017,1607,0,,,,,
x,,6607303,2017-09-07 2:20:20,0,Hokichi,VN,Monstrata,Plaudible,Natsu,,,2017,1608,0,,,,,
x,,5518021,2017-09-09 18:41:31,0,[ IWeenox ],FR,Monstrata,Natsu,ProfessionalBox,,,2017,1609,0,,,,,
x,,4610047,2017-09-10 3:20:36,1,PoNo,FR,rrtyui,Ameth Rianno,byfar,,,2017,1610,0,,,,,
x,,3885609,2017-09-12 4:01:19,0,Ongaku,US,Skystar,pkk,Strategas,,,2017,1611,0,,,,,
x,,6136172,2017-09-16 21:00:27,0,-Aerith-,ID,Regraz,Gaia,Shizuku-,,,2017,1612,0,,,,,
x,,2003326,2017-09-17 5:41:02,0,Emilia,SG,rrtyui,fanzhen0019,Kiiwa,,,2017,1613,0,,,,,
